"","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTGS","ATGS","HTGC","ATGC","HTP","ATP","HTS","ATS","HTST","ATST","home_start_mv","away_start_mv","HomeTeamLP","AwayTeamLP","HomeAvgAge","AwayAvgAge","HomeAvgMV","AwayAvgMV","MW","HM1","AM1","HM2","AM2","HM3","AM3","HM4","AM4","HM5","AM5","HM10","AM10","HM20","AM20","HMH1","AMA1","Distance","HTGD","ATGD","DiffPts","DiffLP"
"2374","2006-10-28","Newcastle","Charlton","0","0","D","7","6","13","15",0.4,0.4,10.6,8.6,5.8,3.6,51080000,38440000,7,13,25,24.7,4.66,1.87,10,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,404,-0.6,-0.9,0,-6
"2375","2006-10-28","Portsmouth","Reading","3","1","H","13","9","5","12",1.6,1.3,10.5,5.7,5.4,2.7,32951000,7966000,17,18,26.4,24,2.71,NA,10,0,0,3,0,3,3,3,4,3,7,0,0,0,0,3,3,70,0.8,-0.3,0.3,-1
"2376","2006-10-28","SheffieldUnited","Chelsea","0","2","A","4","15","12","5",0.6,2.2,8.3,11.9,4.1,6.3,9168000,213260000,18,1,25.1,23.2,NA,9.82,10,0,3,1,6,4,7,4,10,4,13,0,0,0,0,3,3,227,-0.8,1,-1.6,17
"2377","2006-10-28","Watford","Tottenham","0","0","D","7","6","13","10",0.5,1.1,9.4,10.5,4.4,5.4,9095000,76860000,18,5,23.1,23.1,NA,4.06,10,1,3,1,4,2,7,3,7,4,8,0,0,0,0,1,1,24,-0.6,-0.4,-0.6,13
"2378","2006-10-29","WestHam","Blackburn","2","1","H","6","9","13","11",0.5,1.2,7.7,10.8,3.3,5,19761000,25030000,9,6,25.1,26.6,2.55,2.25,10,0,0,0,1,0,4,0,7,0,10,0,0,0,0,0,1,296,-0.7,-0.2,-0.7,3
"2379","2006-10-30","ManCity","Middlesbrough","1","0","H","6","9","13","13",0.9,1.1,10.2,9.8,4.7,4.6,41720000,46631000,15,14,24.4,23.2,2.72,2.49,10,0,3,1,6,2,6,5,6,5,6,0,0,0,0,1,0,138,-0.7,-0.4,-0.2,1
"2380","2006-11-04","Bolton","Wigan","0","1","A","10","12","4","11",1.9,0.8,6.2,10.2,3.2,5,30252000,30471000,8,10,24.6,26,1.65,1.67,10,3,3,6,3,6,3,12,4,12,5,0,0,0,0,0,3,9,0.6,0.1,1.1,-2
"2381","2006-11-04","Charlton","ManCity","1","0","H","6","7","15","13",0.454545454545455,1.09090909090909,8.54545454545454,10.5454545454545,3.63636363636364,4.72727272727273,35600000,41720000,13,15,24.7,24.4,1.87,2.72,11,1,3,2,3,2,4,2,5,2,8,5,12,0,0,1,0,269,-0.818181818181818,-0.545454545454545,-0.636363636363636,-2
"2382","2006-11-04","Fulham","Everton","1","0","H","11","16","15","9",1.09090909090909,1.54545454545455,7.72727272727273,8.81818181818182,3.72727272727273,4.81818181818182,29790000,40921000,12,11,26.3,25,2.05,3.31,11,0,0,0,4,4,4,5,5,5,6,12,17,0,0,0,1,287,-0.363636363636364,0.636363636363636,-0.454545454545455,1
"2383","2006-11-04","Liverpool","Reading","2","0","H","12","10","12","15",1.27272727272727,1.18181818181818,14.5454545454545,5.90909090909091,6.27272727272727,2.81818181818182,123981000,7605000,3,18,23.6,24,5.89,NA,11,3,0,3,0,4,0,4,3,7,4,14,13,0,0,3,0,261,0,-0.454545454545455,0.0909090909090909,-15
"2384","2006-11-04","ManUnited","Portsmouth","3","0","H","23","16","5","6",2.27272727272727,1.72727272727273,14.6363636363636,11.1818181818182,7.63636363636364,6,132121000,27952000,2,17,24.2,26.4,6.24,2.71,11,3,3,6,3,9,6,12,6,13,6,25,19,0,0,3,0,308,1.63636363636364,0.909090909090909,0.545454545454545,-15
"2385","2006-11-04","Newcastle","SheffieldUnited","0","1","A","7","4","13","14",0.454545454545455,0.545454545454545,11.4545454545455,8.09090909090909,6.18181818181818,3.90909090909091,50270000,9258000,7,18,25,25.1,4.66,NA,11,1,0,1,0,1,1,1,4,2,4,5,6,0,0,1,0,179,-0.545454545454545,-0.909090909090909,-0.0909090909090909,-11
"2386","2006-11-04","Watford","Middlesbrough","2","0","H","7","9","13","14",0.545454545454545,1,9.36363636363636,9.27272727272727,4.18181818181818,4.18181818181818,7340000,45191000,18,14,23.1,23.2,NA,2.49,11,1,0,2,3,2,6,3,6,4,6,6,11,0,0,1,0,331,-0.545454545454545,-0.454545454545455,-0.454545454545455,4
"2387","2006-11-05","AstonVilla","Blackburn","2","0","H","12","10","9","13",1.27272727272727,1.09090909090909,7.90909090909091,11,4.36363636363636,5.18181818181818,38672000,30560000,16,6,24.8,26.6,2.73,2.25,11,0,0,0,0,1,1,2,4,5,7,14,12,0,0,1,0,142,0.272727272727273,-0.272727272727273,0.181818181818182,10
"2388","2006-11-05","Tottenham","Chelsea","2","1","H","6","17","10","5",1.09090909090909,2.27272727272727,10.5454545454545,11.7272727272727,5.63636363636364,6.36363636363636,84780000,214830000,5,1,23.1,23.2,4.06,9.82,11,1,3,4,6,5,9,8,10,8,13,12,25,0,0,3,3,16,-0.363636363636364,1.09090909090909,-1.18181818181818,4
"2389","2006-11-05","WestHam","Arsenal","1","0","H","8","16","14","6",0.727272727272727,1.63636363636364,7.81818181818182,15.7272727272727,3.45454545454545,8.36363636363636,25951000,113861000,9,4,25.1,22.8,2.55,5.69,11,3,0,3,4,3,4,3,10,3,10,8,18,0,0,3,3,7,-0.545454545454545,0.909090909090909,-0.909090909090909,5
"2390","2006-11-11","Blackburn","ManUnited","0","1","A","10","23","13","5",1.09090909090909,2.27272727272727,11,14.6363636363636,5.18181818181818,7.63636363636364,33260000,132121000,6,2,26.6,24.2,2.25,6.24,11,0,3,0,6,1,9,4,12,7,13,12,25,0,0,0,3,32,-0.272727272727273,1.63636363636364,-1.18181818181818,4
"2391","2006-11-11","Chelsea","Watford","4","0","H","18","9","7","13",2.08333333333333,0.75,12.1666666666667,9.75,6.66666666666667,4.33333333333333,228151000,9095000,1,18,23.2,23.1,9.82,NA,12,0,3,3,4,6,5,9,5,10,6,22,9,0,0,3,1,24,0.916666666666667,-0.333333333333333,1.33333333333333,-17
"2392","2006-11-11","Everton","AstonVilla","0","1","A","16","14","10","9",1.41666666666667,1.41666666666667,8.5,7.91666666666667,4.66666666666667,4.41666666666667,40921000,30697000,11,16,25,24.8,3.31,2.73,12,0,3,0,3,4,3,4,4,5,5,14,16,0,0,3,0,126,0.5,0.416666666666667,0,-5
"2393","2006-11-11","ManCity","Newcastle","0","0","D","7","7","14","14",1,0.416666666666667,10.9166666666667,11.4166666666667,5.08333333333333,5.91666666666667,40100000,57150000,15,7,24.4,25,2.72,4.66,12,0,0,3,1,3,1,4,1,5,1,12,2,0,0,3,0,170,-0.583333333333333,-0.583333333333333,0.583333333333333,8
"2394","2006-11-11","Middlesbrough","WestHam","1","0","H","9","9","16","14",0.916666666666667,0.916666666666667,8.91666666666667,8.08333333333333,4,3.58333333333333,38171000,21562000,14,9,23.2,25.1,2.49,2.55,12,0,3,0,6,3,6,6,6,6,6,11,8,0,0,3,0,348,-0.583333333333333,-0.416666666666667,0,5
"2395","2006-11-11","Portsmouth","Fulham","1","1","D","16","12","9","15",1.58333333333333,1.25,10.9166666666667,7.5,5.91666666666667,3.66666666666667,27502000,29790000,17,12,26.4,26.3,2.71,2.05,12,0,3,3,3,3,3,6,7,6,8,16,15,0,0,3,1,96,0.583333333333333,-0.25,0.333333333333333,5
"2396","2006-11-11","SheffieldUnited","Bolton","2","2","D","5","10","14","9",0.75,1.58333333333333,8.41666666666667,6.91666666666667,4.08333333333333,3.33333333333333,9798000,31062000,18,8,25.1,24.6,NA,1.65,12,3,0,3,0,3,3,4,6,7,6,8,16,0,0,0,3,74,-0.75,0.0833333333333333,-0.833333333333333,10
"2397","2006-11-11","Wigan","Charlton","3","2","H","16","7","13","15",0.916666666666667,0.666666666666667,9.91666666666667,9.33333333333333,4.83333333333333,4.25,25567000,33580000,10,13,26,24.7,1.67,1.87,12,0,3,3,4,6,5,6,5,6,5,11,8,0,0,3,1,293,0.25,-0.666666666666667,0.25,-3
"2398","2006-11-12","Arsenal","Liverpool","3","0","H","19","14","6","12",1.5,1.41666666666667,15,15.0833333333333,8.25,6.58333333333333,107561000,120381000,4,3,22.8,23.6,5.69,5.89,12,0,3,0,6,4,6,4,7,10,7,17,16,0,0,1,0,285,1.08333333333333,0.166666666666667,0.0833333333333333,1
"2399","2006-11-12","Reading","Tottenham","3","1","H","10","8","17","11",1.08333333333333,1.25,5.83333333333333,10.3333333333333,2.75,5.41666666666667,7381000,81181000,18,5,24,23.1,NA,4.06,12,0,3,0,4,0,7,0,8,3,11,10,15,0,0,0,1,67,-0.583333333333333,-0.25,-0.166666666666667,13
"2400","2006-11-18","Arsenal","Newcastle","1","1","D","19","7","6","14",1.5,0.416666666666667,15,11.4166666666667,8.25,5.91666666666667,86811000,68490000,4,7,22.8,25,5.69,4.66,12,0,0,0,1,4,1,4,1,10,1,17,2,0,0,3,1,394,1.08333333333333,-0.583333333333333,1.08333333333333,-3
"2401","2006-11-18","Chelsea","WestHam","1","0","H","22","9","7","15",2.15384615384615,0.846153846153846,12.3076923076923,8.30769230769231,6.76923076923077,3.84615384615385,219781000,35401000,1,9,23.2,25.1,9.82,2.55,13,3,0,3,3,6,6,9,6,12,6,25,7,0,0,3,0,14,1.15384615384615,-0.461538461538462,1.30769230769231,-8
"2402","2006-11-18","Everton","Bolton","1","0","H","16","12","11","11",1.30769230769231,1.53846153846154,8.61538461538461,6.84615384615385,4.61538461538461,3.38461538461538,40391000,26202000,11,8,25,24.6,3.31,1.65,13,0,1,0,1,0,1,4,4,4,7,13,17,0,0,0,1,33,0.384615384615385,0.0769230769230769,-0.230769230769231,3
"2403","2006-11-18","ManCity","Fulham","3","1","H","7","13","14","16",1,1.23076923076923,11.2307692307692,7.46153846153846,5.30769230769231,3.69230769230769,45500000,32040000,15,12,24.4,26.3,2.72,2.05,13,1,1,1,4,4,4,4,4,5,8,12,13,0,0,1,1,261,-0.538461538461538,-0.230769230769231,-0.230769230769231,3
"2404","2006-11-18","Middlesbrough","Liverpool","0","0","D","10","14","16","15",1.07692307692308,1.30769230769231,9.07692307692308,14.6923076923077,4.30769230769231,6.38461538461539,41321000,125330000,14,3,23.2,23.6,2.49,5.89,13,3,0,3,3,3,6,6,6,9,7,11,16,0,0,3,0,171,-0.461538461538462,-0.0769230769230769,-0.230769230769231,11
"2405","2006-11-18","Portsmouth","Watford","2","1","H","17","9","10","17",1.53846153846154,0.692307692307692,11.8461538461538,9.15384615384615,6.38461538461539,4.07692307692308,32681000,7515000,17,18,26.4,23.1,2.71,NA,13,1,0,1,3,4,4,4,5,7,5,16,8,0,0,1,0,106,0.538461538461538,-0.615384615384615,0.846153846153846,-1
"2406","2006-11-18","Reading","Charlton","2","0","H","13","9","18","18",1.23076923076923,0.615384615384615,6,9.15384615384615,2.84615384615385,4.23076923076923,7381000,34030000,18,13,24,24.7,NA,1.87,13,3,0,3,3,3,4,3,5,3,5,13,5,0,0,3,0,71,-0.384615384615385,-0.692307692307692,0.615384615384615,5
"2407","2006-11-18","SheffieldUnited","ManUnited","1","2","A","7","27","16","5",0.769230769230769,2.38461538461538,8.38461538461539,14.8461538461538,4.07692307692308,7.84615384615385,7728000,132121000,18,2,25.1,24.2,NA,6.24,13,1,0,4,6,4,9,4,12,5,15,9,25,0,0,1,3,55,-0.692307692307692,1.69230769230769,-1.61538461538462,16
"2408","2006-11-19","Blackburn","Tottenham","1","1","D","10","9","16","14",0.923076923076923,1.15384615384615,10.3846153846154,10.2307692307692,4.92307692307692,5.23076923076923,34740000,72181000,6,5,26.6,23.1,2.25,4.06,13,0,0,0,3,0,4,0,7,1,8,11,12,0,0,0,0,288,-0.461538461538462,-0.384615384615385,-0.230769230769231,1
"2409","2006-11-19","Wigan","AstonVilla","0","0","D","16","15","13","9",1.07692307692308,1.53846153846154,10.2307692307692,8.61538461538461,4.84615384615385,4.76923076923077,20026000,32141000,10,16,26,24.8,1.67,2.73,13,3,3,3,6,6,6,9,6,9,7,14,16,0,0,3,3,127,0.230769230769231,0.461538461538462,-0.461538461538462,-6
"2410","2006-11-25","AstonVilla","Middlesbrough","1","1","D","15","10","9","16",1.53846153846154,1.07692307692308,8.61538461538461,9.07692307692308,4.76923076923077,4.30769230769231,31557000,33136000,16,14,24.8,23.2,2.73,2.49,13,3,3,6,3,6,3,6,6,7,9,16,11,0,0,3,0,235,0.461538461538462,-0.461538461538462,0.461538461538462,2
"2411","2006-11-25","Bolton","Arsenal","3","1","H","12","21","12","10",1.42857142857143,1.35714285714286,7.28571428571429,15.5,3.28571428571429,8.28571428571429,31652000,77180000,8,4,24.6,22.8,1.65,5.69,14,0,0,1,1,1,1,1,1,4,5,14,17,0,0,0,0,279,0,0.785714285714286,0.0714285714285714,4
"2412","2006-11-25","Charlton","Everton","1","1","D","9","17","20","11",0.571428571428571,1.42857142857143,8.78571428571429,8.64285714285714,4.07142857142857,4.42857142857143,35290000,45610000,13,11,24.7,25,1.87,3.31,14,0,3,0,3,3,3,4,3,5,7,5,13,0,0,3,0,298,-0.785714285714286,0.428571428571429,-0.857142857142857,2
"2413","2006-11-25","Fulham","Reading","0","1","A","14","15","19","18",1.14285714285714,1.35714285714286,7.42857142857143,6.35714285714286,3.57142857142857,2.92857142857143,29750000,7381000,12,18,26.3,24,2.05,NA,14,0,3,1,6,4,6,4,6,4,6,13,16,0,0,3,0,53,-0.357142857142857,-0.214285714285714,-0.214285714285714,-6
"2414","2006-11-25","Liverpool","ManCity","1","0","H","14","10","15","15",1.28571428571429,1.14285714285714,14.8571428571429,11.5,6.64285714285714,5.42857142857143,114531000,40100000,3,15,23.6,24.4,5.89,2.72,14,1,3,1,4,4,4,7,7,7,7,14,12,0,0,3,0,51,-0.0714285714285714,-0.357142857142857,0.142857142857143,-12
"2415","2006-11-25","WestHam","SheffieldUnited","1","0","H","9","8","16","18",0.785714285714286,0.714285714285714,8.21428571428571,8.14285714285714,3.64285714285714,4,35401000,7998000,9,18,25.1,25.1,2.55,NA,14,0,0,0,1,3,4,6,4,6,4,7,9,0,0,3,3,227,-0.5,-0.714285714285714,0.0714285714285714,-9
"2416","2006-11-26","ManUnited","Chelsea","1","1","D","29","23","6","7",2.42857142857143,2.21428571428571,15.3571428571429,12.7857142857143,8.35714285714286,6.92857142857143,140901000,228151000,2,1,24.2,23.2,6.24,9.82,14,3,3,3,6,9,6,12,9,15,12,25,25,0,0,3,0,263,1.64285714285714,1.14285714285714,0.214285714285714,1
"2417","2006-11-26","Newcastle","Portsmouth","1","0","H","8","19","15","11",0.428571428571429,1.64285714285714,10.5,12.2142857142857,5.35714285714286,6.71428571428571,69390000,33810000,7,17,25,26.4,4.66,2.71,14,0,3,1,4,1,4,2,7,2,7,3,16,0,0,0,0,467,-0.5,0.571428571428571,-1.21428571428571,-10
"2418","2006-11-26","Tottenham","Wigan","3","1","H","10","17","15","16",1.14285714285714,1.07142857142857,10.4285714285714,10.2142857142857,5.21428571428571,4.85714285714286,82710000,21825000,5,10,23.1,26,4.06,1.67,14,1,1,1,4,4,4,5,7,8,10,13,12,0,0,3,3,278,-0.357142857142857,0.0714285714285714,0.0714285714285714,-5
"2419","2006-11-28","Watford","SheffieldUnited","0","1","A","10","8","19","18",0.642857142857143,0.714285714285714,9.07142857142857,8.14285714285714,4.07142857142857,4,6755000,8763000,18,18,23.1,25.1,NA,NA,14,0,0,0,1,3,4,4,4,5,4,8,9,0,0,3,0,205,-0.642857142857143,-0.714285714285714,-0.0714285714285714,0
"2420","2006-11-29","AstonVilla","ManCity","1","3","A","15","10","9","15",1.57142857142857,1.14285714285714,8.5,11.5,4.64285714285714,5.42857142857143,34932000,45500000,16,15,24.8,24.4,2.73,2.72,14,2,3,5,4,8,4,8,7,8,7,15,12,0,0,1,0,110,0.428571428571429,-0.357142857142857,0.428571428571429,1
"2421","2006-11-29","Bolton","Chelsea","0","1","A","15","24","13","8",1.53333333333333,2.13333333333333,7.46666666666667,12.8,3.6,6.93333333333333,31422000,228151000,8,1,24.6,23.2,1.65,9.82,15,3,1,3,4,4,7,4,7,4,10,16,23,0,0,3,1,282,0.133333333333333,1.06666666666667,-0.6,7
"2422","2006-11-29","Fulham","Arsenal","2","1","H","14","22","20","12",1.06666666666667,1.26666666666667,7.6,14.9333333333333,3.6,7.86666666666667,30690000,100181000,12,4,26.3,22.8,2.05,5.69,15,0,0,0,0,1,1,4,1,4,1,10,17,0,0,0,0,12,-0.4,0.666666666666667,-0.2,8
"2423","2006-11-29","Liverpool","Portsmouth","0","0","D","15","19","15","12",1.4,1.53333333333333,14.6666666666667,11.8666666666667,6.6,6.4,119480000,32011000,3,17,23.6,26.4,5.89,2.71,15,3,0,4,3,4,4,7,4,10,7,17,10,0,0,3,0,321,0,0.466666666666667,-0.133333333333333,-14
"2424","2006-11-29","ManUnited","Everton","3","0","H","30","18","7","12",2.33333333333333,1.4,14.8666666666667,8.66666666666667,8.13333333333333,4.53333333333333,122360000,42290000,2,11,24.2,25,6.24,3.31,15,1,1,4,4,4,4,10,4,13,4,23,11,0,0,1,1,45,1.53333333333333,0.4,0.933333333333333,-9
"2425","2006-12-02","Arsenal","Tottenham","3","0","H","22","13","12","16",1.26666666666667,1.26666666666667,14.9333333333333,10.4666666666667,7.86666666666667,5.26666666666667,70432000,81180000,4,5,22.8,23.1,5.69,4.06,15,0,3,0,4,1,4,1,7,1,8,17,16,0,0,1,1,6,0.666666666666667,-0.2,0,-1
"2426","2006-12-02","Blackburn","Fulham","2","0","H","13","14","17","20",0.866666666666667,1.06666666666667,10.0666666666667,7.6,4.86666666666667,3.6,36270000,28400000,6,12,26.6,26.3,2.25,2.05,15,0,0,1,0,1,1,1,4,1,4,11,10,0,0,1,0,294,-0.266666666666667,-0.4,-0.2,-6
"2427","2006-12-02","Middlesbrough","ManUnited","1","2","A","11","30","17","7",1.06666666666667,2.33333333333333,8.53333333333333,14.8666666666667,4.06666666666667,8.13333333333333,35156000,139191000,14,2,23.2,24.2,2.49,6.24,15,0,1,2,4,5,4,5,10,5,13,11,23,0,0,1,3,143,-0.4,1.53333333333333,-1.26666666666667,12
"2428","2006-12-02","Portsmouth","AstonVilla","2","2","D","19","16","12","10",1.53333333333333,1.46666666666667,11.8666666666667,8.66666666666667,6.4,4.6,32002000,27912000,17,16,26.4,24.8,2.71,2.73,15,0,0,3,2,4,5,4,8,7,8,10,14,0,0,3,1,199,0.466666666666667,0.4,0.0666666666666667,1
"2429","2006-12-02","Reading","Bolton","1","0","H","16","15","18","13",1.46666666666667,1.53333333333333,6.46666666666667,7.46666666666667,2.86666666666667,3.6,7336000,33222000,18,8,24,24.6,NA,1.65,15,3,3,6,3,9,4,9,4,9,4,16,16,0,0,3,0,262,-0.133333333333333,0.133333333333333,-0.0666666666666667,10
"2430","2006-12-02","SheffieldUnited","Charlton","2","1","H","8","10","19","21",0.866666666666667,0.6,8.46666666666667,9.26666666666667,4.06666666666667,4.33333333333333,8673000,35290000,18,13,25.1,24.7,NA,1.87,15,3,1,3,1,4,1,7,4,7,5,11,6,0,0,0,0,233,-0.733333333333333,-0.733333333333333,0.266666666666667,5
"2431","2006-12-02","Wigan","Liverpool","0","4","A","19","15","20","15",0.9375,1.375,10.4375,14.6875,4.875,6.4375,29835000,132530000,10,3,26,23.6,1.67,5.89,16,0,1,0,4,1,5,4,5,4,8,11,15,0,0,1,1,24,-0.0625,0,-0.4375,7
"2432","2006-12-03","Everton","WestHam","2","0","H","18","10","15","18",1.3125,0.875,8.5625,8.9375,4.5,4.3125,40391000,34502000,11,9,25,25.1,3.31,2.55,16,0,0,1,3,4,3,4,3,4,6,10,9,0,0,3,0,291,0.1875,-0.5,0.4375,2
"2433","2006-12-04","ManCity","Watford","0","0","D","13","10","17","20",1.1875,0.5625,11.125,8.875,5.375,4.1875,45500000,7430000,15,18,24.4,23.1,2.72,NA,16,0,0,3,0,6,0,7,0,7,3,15,7,0,0,3,0,238,-0.25,-0.625,0.625,-3
"2434","2006-12-05","Charlton","Blackburn","1","0","H","11","13","23","18",0.5625,1,9.1875,9.75,4.3125,4.75,30561000,36270000,13,6,24.7,26.6,1.87,2.25,16,0,3,1,3,1,4,1,4,4,4,6,11,0,0,1,0,302,-0.75,-0.3125,-0.4375,7
"2435","2006-12-05","Tottenham","Middlesbrough","2","1","H","13","12","19","19",1.1875,1,10.25,8.8125,5.1875,4.125,80191000,35156000,5,14,23.1,23.2,4.06,2.49,16,0,0,3,0,4,2,4,5,7,5,15,11,0,0,3,1,340,-0.375,-0.4375,0.1875,-9
"2436","2006-12-06","Newcastle","Reading","3","2","H","12","17","17","18",0.5625,1.5625,10.875,6.6875,5.8125,2.875,53460000,7336000,7,18,25,24,4.66,NA,16,0,3,3,6,3,9,4,12,4,12,6,16,0,0,3,3,398,-0.3125,-0.0625,-1,-11
"2437","2006-12-06","WestHam","Wigan","0","2","A","10","19","18","20",0.875,0.9375,8.9375,10.4375,4.3125,4.875,36862000,24346000,9,10,25.1,26,2.55,1.67,16,0,0,3,0,3,1,3,4,6,4,9,11,0,0,3,0,286,-0.5,-0.0625,-0.0625,-1
"2438","2006-12-09","Blackburn","Newcastle","1","3","A","13","12","18","17",1,0.5625,9.75,10.875,4.75,5.8125,33390000,53460000,6,7,26.6,25,2.25,4.66,16,3,0,3,3,4,3,4,4,4,4,11,6,0,0,3,1,150,-0.3125,-0.3125,0.4375,-1
"2439","2006-12-09","Bolton","WestHam","4","0","H","15","10","14","18",1.4375,0.875,7.5625,8.9375,3.5625,4.3125,30922000,31912000,8,9,24.6,25.1,1.65,2.55,16,0,0,3,3,3,3,4,3,4,6,16,9,0,0,0,0,284,0.0625,-0.5,0.5625,-1
"2440","2006-12-09","Liverpool","Fulham","4","0","H","15","16","15","21",1.375,1.1875,14.6875,7.9375,6.4375,3.8125,132980000,29340000,3,12,23.6,26.3,5.89,2.05,16,1,3,4,3,5,3,5,4,8,7,15,12,0,0,1,0,286,0,-0.3125,0.1875,-9
"2441","2006-12-09","ManUnited","ManCity","3","1","H","35","13","8","17",2.41176470588235,1.17647058823529,14.8235294117647,11.2941176470588,7.94117647058824,5.76470588235294,140901000,45500000,2,15,24.2,24.4,6.24,2.72,17,0,1,6,1,7,4,10,7,10,8,28,13,0,0,3,3,6,1.58823529411765,-0.235294117647059,1.23529411764706,-13
"2442","2006-12-09","Middlesbrough","Wigan","1","1","D","13","20","21","21",0.941176470588235,1.05882352941176,8.64705882352941,10.2941176470588,4.05882352941176,4.76470588235294,39746000,25066000,14,10,23.2,26,2.49,1.67,17,0,3,0,3,0,3,2,4,5,7,11,13,0,0,0,3,148,-0.470588235294118,-0.0588235294117647,-0.117647058823529,4
"2443","2006-12-09","Portsmouth","Everton","2","0","H","21","20","14","15",1.47058823529412,1.41176470588235,11.7058823529412,8.52941176470588,6.05882352941176,4.52941176470588,35831000,38991000,17,11,26.4,25,2.71,3.31,17,0,3,2,3,2,4,5,7,6,7,12,12,0,0,1,0,322,0.411764705882353,0.294117647058824,0.0588235294117647,6
"2444","2006-12-09","Tottenham","Charlton","5","1","H","15","12","20","23",1.29411764705882,0.705882352941177,10.9411764705882,9.41176470588235,5.52941176470588,4.64705882352941,72091000,31911000,5,13,23.1,24.7,4.06,1.87,17,3,3,3,3,6,4,7,4,7,4,18,9,0,0,3,0,15,-0.294117647058824,-0.647058823529412,0.588235294117647,-8
"2445","2006-12-09","Watford","Reading","0","0","D","10","19","20","21",0.588235294117647,1.47058823529412,8.82352941176471,7.11764705882353,4.23529411764706,3,7385000,8236000,18,18,23.1,24,NA,NA,17,1,0,1,3,1,6,1,9,1,12,7,15,0,0,0,0,48,-0.588235294117647,-0.117647058823529,-0.882352941176471,0
"2446","2006-12-10","Chelsea","Arsenal","1","1","D","26","26","9","13",2.05882352941176,1.29411764705882,13.4117647058824,14.1764705882353,7.11764705882353,7.47058823529412,225901000,58962000,1,4,23.2,22.8,9.82,5.69,17,0,0,3,3,4,3,7,3,10,4,20,14,0,0,3,0,10,1,0.764705882352941,0.764705882352941,-3
"2447","2006-12-11","SheffieldUnited","AstonVilla","2","2","D","11","19","20","15",0.941176470588235,1.35294117647059,10,8.47058823529412,4.58823529411765,4.52941176470588,9393000,31372000,18,16,25.1,24.8,NA,2.73,17,0,0,3,1,6,1,6,3,7,6,14,11,0,0,3,1,100,-0.529411764705882,0.235294117647059,-0.411764705882353,2
"2448","2006-12-13","Chelsea","Newcastle","1","0","H","26","15","9","18",2.05882352941176,0.882352941176471,13.4117647058824,11.1764705882353,7.11764705882353,5.94117647058824,195031000,39290000,1,7,23.2,25,9.82,4.66,17,0,6,3,6,4,9,7,9,10,10,20,11,0,0,1,3,400,1,-0.176470588235294,1.17647058823529,-6
"2449","2006-12-13","Wigan","Arsenal","0","1","A","20","26","21","13",1.05882352941176,1.29411764705882,10.2941176470588,14.1764705882353,4.76470588235294,7.47058823529412,33165000,77631000,10,4,26,22.8,1.67,5.69,17,3,0,3,3,3,3,4,3,7,4,13,14,0,0,0,1,281,-0.0588235294117647,0.764705882352941,-0.235294117647059,6
"2450","2006-12-16","Arsenal","Portsmouth","2","2","D","26","21","13","14",1.29411764705882,1.47058823529412,14.1764705882353,11.7058823529412,7.47058823529412,6.05882352941176,62792000,31781000,4,17,22.8,26.4,5.69,2.71,17,0,0,3,2,3,2,3,5,4,6,14,12,0,0,3,1,108,0.764705882352941,0.411764705882353,-0.176470588235294,-13
"2451","2006-12-16","AstonVilla","Bolton","0","1","A","21","19","17","15",1.33333333333333,1.44444444444444,8.38888888888889,8.33333333333333,4.55555555555556,4.11111111111111,32507000,34521000,16,8,24.8,24.6,2.73,1.65,18,1,0,1,3,2,3,2,6,4,6,11,13,0,0,0,0,127,0.222222222222222,0.222222222222222,-0.111111111111111,8
"2452","2006-12-16","Charlton","Liverpool","0","3","A","13","23","28","15",0.666666666666667,1.55555555555556,9.55555555555556,15.3333333333333,4.55555555555556,7.11111111111111,38030000,123980000,13,3,24.7,23.6,1.87,5.89,18,0,0,3,6,3,7,4,10,4,11,9,18,0,0,3,3,297,-0.833333333333333,0.444444444444444,-0.888888888888889,10
"2453","2006-12-16","Newcastle","Watford","2","1","H","15","11","19","22",0.833333333333333,0.611111111111111,10.8888888888889,8.94444444444444,5.66666666666667,4.44444444444444,54270000,5760000,7,18,25,23.1,4.66,NA,18,0,1,6,2,6,2,9,2,9,2,11,7,0,0,3,1,379,-0.222222222222222,-0.611111111111111,0.222222222222222,-11
"2454","2006-12-16","Reading","Blackburn","1","2","A","19","16","21","22",1.44444444444444,0.888888888888889,7.05555555555556,9.94444444444444,2.88888888888889,5,7381000,27225000,18,6,24,26.6,NA,2.25,18,1,0,1,0,4,3,7,3,10,4,13,5,0,0,3,0,276,-0.111111111111111,-0.333333333333333,0.555555555555556,12
"2455","2006-12-16","Wigan","SheffieldUnited","0","1","A","20","13","22","22",1.05555555555556,0.944444444444444,10.5555555555556,10.3333333333333,4.88888888888889,4.88888888888889,32626000,8898000,10,18,26,25.1,1.67,NA,18,1,1,4,1,4,4,4,7,5,7,14,12,0,0,0,3,81,-0.111111111111111,-0.5,0.111111111111111,-8
"2456","2006-12-17","Everton","Chelsea","2","3","A","20","27","17","9",1.33333333333333,2.11111111111111,8.72222222222222,13.5,4.55555555555556,7.16666666666667,33316000,185581000,11,1,25,23.2,3.31,9.82,18,0,3,3,3,3,6,4,7,7,10,11,22,0,0,3,3,288,0.166666666666667,1,-0.777777777777778,10
